P50x_pft1,ax_pft1,P50_gs_pft1,Drought_Threshold_pft1,Vc_max25_pft1,LNCm_pft1,LMR_pft1,WD_pft1,LMA_pft1,Al2As_pft1,Amax_pft1,stem_Kl_pft1,stem_ks_pft1,bmort_pft1,mort_disturb_frac_pft1,comp_excln_pft1,P50x_pft2,ax_pft2,P50_gs_pft2,FDrought_pft2,Drought_Threshold_pft2,Vc_max25_pft2,LNCm_pft2,LMR_pft2,WD_pft2,LMA_pft2,Al2As_pft2,Amax_pft2,stem_Kl_pft2,stem_ks_pft2,bmort_pft2,mort_disturb_frac_pft2,comp_excln_pft2
-2.316487275,3.443388558,-0.84776794,0.195384727,28.61886681,0.03707447,0.008088166,0.579410407,77.53022971,1.055875079,3.462027251,0.000602406,6.360657768,0.022240868,0.130765281,0.681358205,-1.902890499,0.5,-1.124009701,0.104734465,0.220770261,64.16852302,0.027925744,0.00609228,0.588410577,65.13361201,0.799036721,8.359844761,0.001434265,11.46030122,0.149561612,0.838683661,0.508078447
-2.500189266,3.587732557,-0.662867737,0.018592001,15,0.028599669,0.006239304,0.641328839,54.62365323,1.139927843,1.756912576,0.000943876,10.75950073,0.169791158,0.961266793,0.658382826,-0.3,4.035797301,-1.881284503,0.411396311,0.22174053,15.51777578,0.032466829,0.007082963,0.567585553,66.49516208,0.812542862,1.819871942,0.00107353,8.722894397,0.159093413,0.318860943,1.088938155
-0.3,3.362953438,-1.188119408,0.016300409,26.95421271,0.021616942,0.004715952,0.546552612,39.18676237,1.104753241,3.248228998,0.000249573,2.757160905,0.18219311,0.654894015,1.380239163,-1.936605344,2.130475723,-3.135452692,0.829203976,0.1642704,36.30609379,0.027635354,0.006028929,0.48860124,45.4521845,1.219056083,4.46812103,0.000983135,11.98497045,0.145072994,0.18679825,1.802995291
-2.849079256,3.620964711,-1.000450706,0.031032863,46.31127097,0.014142087,0.003085238,0.581806696,66.31160435,1.300791947,5.822512031,1e-04,1.300791947,0.019508232,0.383512675,3.815178713,-1.509420596,5.005048242,-1.555409248,0.566799313,0.226182223,68.14228172,0.031870359,0.006952838,0.520437905,42.98373307,0.733442299,8.94453843,0.000356517,2.614849283,0.139715381,0.076539485,3.947347579
-1.93301762,4.588496473,0.466191848,0.035890748,71.23042981,0.031398914,0.006849987,0.585424962,76.47681677,0.405421959,9.403817752,0.000790337,3.204201548,0.172344545,0.061156645,1.974924049,-1.945999538,1.95693951,-0.471817699,0.43384928,0.223544509,41.30289097,0.032359828,0.00705962,0.517657955,61.74645433,0.301244694,5.13830105,1e-04,0.301244694,0.102684964,0.694737872,1.836687501
-1.647336853,5.881841165,-1.295682378,0.283506565,35.65861145,0.028697468,0.00626064,0.530155145,34.97632607,1.079355937,4.382203911,0.00165605,17.87467558,0.080807585,0.977596396,1.94647715,-1.75802483,3.226536471,-2.475409335,0.225772791,0.14571451,60.48287985,0.031867016,0.006952108,0.493789114,35.90842513,0.856726981,7.823957995,0.00061846,5.298512989,0.02930241,0.314485043,3.530319046
-2.217356351,0.5,-2.504853007,0.184845211,30.64181253,0.030026904,0.006550669,0.54297535,56.6418851,1.140738012,3.723809562,1e-04,1.140738012,0.113195112,0.696693455,3.504028453,-1.402949218,0.5,-2.384580538,0.260250107,0.039431738,77.79806741,0.033669976,0.007345442,0.591522324,52.50232769,1.016907519,10.39459216,0.00080346,8.170443753,0.06964006,0.90165838,1.636033658
-3.369332017,5.127446244,-2.792983048,0.187280071,43.50326966,0.03763296,0.008210007,0.643810593,39.81165844,1.550870629,5.437379535,1e-04,1.550870629,0.071727688,0.532079327,3.310164112,-4.332939798,4.97133618,-2.363365398,0.274917437,0.220248492,45.24391791,0.038599747,0.008420921,0.52713144,51.0765807,2.247619676,5.675663636,0.000363523,8.170613151,0.113432011,0.738461369,1.54682543
-1.694871736,2.232205604,-0.946094634,0.2764067,28.79504261,0.01025733,0.002237739,0.601636289,73.43199742,1.312729496,3.484739992,4.31919213728161e-06,0.056699309,0.000675915,0.215558292,2.820883272,-1.31933965,1.839809664,-1.320829414,0.631735865,0.271181505,75.08241551,0.030888579,0.006738652,0.45285912,69.33916758,0.592919547,9.982622652,0.001323734,7.848675073,0.009154015,0.788156941,2.909062331
-3.066326467,6.674169202,-2.267291282,0.292724963,40.12639337,0.020968007,0.00457438,0.635114968,82.72630113,1.400901974,4.979377584,0.000286975,4.020245169,0.114392546,0.945234812,0.201217618,-2.706654805,2.759421217,-2.480738596,0.450767258,0.044836822,33.62823224,0.036370748,0.007934642,0.50559861,41.73881475,2.241642109,4.114175852,0.00102563,22.99095231,0.080186118,0.844785523,0.773112149
-3.002198791,2.670755201,-1.081951375,0.063830304,30.16482958,0.034819157,0.007596147,0.585091078,66.45985347,1.799372752,3.66189139,8.3319247161205e-06,0.149922383,0.190511252,0.496871538,3.214409604,-1.917565706,1.537989766,-2.561660488,0.302622685,0.182106162,58.41736516,0.027712036,0.006045658,0.494021826,67.75685939,0.707427684,7.526366144,0.000334307,2.364980571,0.057448092,0.28064749,0.162488027
-2.775735185,4.662670252,-2.712079215,0.127014083,48.187575,0.035307265,0.007702633,0.544656708,47.6940598,0.891760851,6.082001603,0.001309823,11.6804869,0.117348677,0.694639798,2.772907683,-0.331564562,0.559474261,-1.672601614,0.069155284,0.220915591,62.53138518,0.025988728,0.005669701,0.443065055,47.77778286,0.62459583,8.121040397,0.001564453,9.771511308,0.17772008,0.939769413,2.393671372
-1.674963097,0.585582251,-2.046692463,0.268121861,31.77255443,0.033231697,0.007249827,0.58914004,20.35575716,0.379911019,3.871068223,1e-04,0.379911019,0.048697987,0.798415201,2.316438574,-1.953233299,1.087561407,-1.509016604,0.391221795,0.314707628,34.50011623,0.024795366,0.005409357,0.548813958,52.37360175,0.699639008,4.22901307,1e-04,0.699639008,0.117393848,0.405962762,0.942247953
-3.552544419,3.296174028,-0.275817119,0.257575563,67.09935511,0.026767467,0.005839591,0.600740886,73.55101537,0.764335458,8.790394482,0.000149026,1.139056069,0.143304801,0.657073984,0.564644952,-4.332939798,4.97133618,-2.363365398,0.274917437,0.220248492,45.24391791,0.038599747,0.008420921,0.52713144,51.0765807,2.247619676,5.675663636,0.000363523,8.170613151,0.113432011,0.738461369,1.54682543
-0.3,2.513066618,-2.16908194,0.22395736,86.8003702,0.041211861,0.00899078,0.55728121,68.45205978,0.344427681,11.78302252,0.000278082,0.957791044,0.194989058,0.766914826,0.65069675,-3.523391031,2.018867732,-2.804415028,0.658147537,0.342407038,66.41482162,0.032758427,0.007146578,0.537775321,37.65503291,1.222997884,8.689486718,0.001014575,12.40823412,0.177887653,0.608787774,3.05383275
-0.512198691,0.5,-1.806551989,0.186117786,31.7134417,0.02938314,0.006410226,0.525685124,47.75129974,0.538365143,3.86335336,0.001430769,7.702761209,0.028251987,0.793064976,3.762246197,-3.261661273,4.512972837,-1.689640998,0.783545684,0.215345063,81.55748379,0.045124495,0.00984436,0.416108524,47.19481103,0.985786915,10.97018381,0.002484388,24.49077379,0.063538431,0.546257393,2.71043722
-2.824495079,0.5,-3.058219399,0.021816264,32.62665945,0.028295294,0.006172901,0.638136341,48.00212321,1.334244454,3.982740876,1e-04,1.334244454,0.106705642,0.788373902,1.783329983,-3.073670578,0.5,-1.549488108,0.69763742,0.224644055,54.29001758,0.026282698,0.005733833,0.542488259,48.09609381,0.872130682,6.937661503,1e-04,0.872130682,0.181581334,0.449130338,3.785260307
-2.681868986,3.28255762,-1.53786025,0.23118589,39.79347746,0.023146072,0.005049547,0.596991532,76.75732824,0.376035581,4.9345323,0.000886535,3.333687911,0.171481994,0.897358346,2.564959759,-2.217960815,0.698122498,-1.482495748,0.203971583,0.199902276,53.16775315,0.029794365,0.006499939,0.482591114,56.50470624,0.270622218,6.778971235,1e-04,0.270622218,0.182061514,0.958603712,0.372739627
-1.174668071,0.5,-0.961407769,0.053730024,53.18882409,0.031888119,0.006956712,0.614718977,56.37102234,1.410238512,6.781945217,0.000872772,12.30816931,0.002243357,0.492999899,2.312306792,-0.3,0.5,-2.760003018,0.914696791,0.194199798,36.43858541,0.022350149,0.004875908,0.455503474,48.61361922,0.788843053,4.485728226,0.000913203,7.203740438,0.0499602,0.059652698,0.473954247
-2.136094467,4.264179188,-1.934148119,0.149666376,38.14047111,0.024433464,0.005330405,0.536034656,49.5158921,0.18843508,4.712689276,1e-04,0.18843508,0.06949041,0.193150802,0.059747383,-1.642562856,3.644841168,-0.347071476,0.619015285,0.168226684,31.06260323,0.030140981,0.006575556,0.576758333,54.21320354,0.283166137,3.778532041,0.000894557,2.533082893,0.13628922,0.211755459,1.408038013
-2.507493017,1.048136995,-0.934051333,0.105260093,44.50578049,0.03002962,0.006551262,0.574376478,45.40973255,0.908205534,5.574435374,0.001246337,11.31930367,0.018727039,0.901080511,3.197071813,-3.294461103,1.443327517,-2.938093529,0.121392097,0.078145426,63.40523709,0.033049266,0.007210028,0.527991563,44.23906025,0.699330339,8.248354519,1e-04,0.699330339,0.080863132,0.661989415,1.174150643
-3.298161971,3.132775616,-1.993430546,0.07472507,49.53014382,0.028615123,0.006242675,0.626603082,65.17480914,0.857811222,6.268722004,0.000477175,4.093257024,0.167839033,0.270917817,3.788243458,-1.758401981,3.08113566,-1.980497009,0.443095068,0.126170059,24.76753756,0.012968006,0.0028291,0.577297057,71.16753923,0.962859367,2.969626946,0.000366777,3.531546167,0.198592731,0.81504867,2.826243022
-1.816088227,6.467904464,-0.177774003,0.01223292,72.31269017,0.035283903,0.007697536,0.585887472,91.14933623,0.785710363,9.565778415,0.000643531,5.056288378,0.109920981,0.838322058,3.022635726,-2.227557479,2.017612154,-1.942183703,0.158862564,0.29040861,49.99241814,0.032038423,0.006989502,0.534802987,60.66485861,0.778432239,6.333214532,1e-04,0.778432239,0.060527607,0.052387638,0.079180845
-2.05858687,2.901232793,-0.119543408,0.06624659,29.28646778,0.032076362,0.006997779,0.595472499,58.64963325,1.45303243,3.548181413,2.7052779706546e-05,0.393085662,0.094805165,0.389630497,2.580653897,-0.3,0.5,-1.084802521,0.281835842,0.116550756,60.43852523,0.028107085,0.006131842,0.537486244,74.82496597,0.1,7.817546839,0.000405359,0.405359376,0.119026313,0.610111343,0.90769118
-2.352303495,5.242390631,-2.650299487,0.152247607,19.41223713,0.027937691,0.006094887,0.588920602,54.3968137,0.888780213,2.298221629,0.000837827,7.446439758,0.073486757,0.719041488,2.059892824,-1.157068019,0.960927973,-0.156271561,0.300512859,0.01332985,59.05330496,0.020384675,0.004447121,0.622195828,64.4948293,1.498560553,7.617779732,0.000226183,3.38949506,0.094035588,0.513282681,1.540565693
-2.306152381,3.230595691,-1.383056311,0.306776006,71.0624437,0.044119675,0.009625148,0.553331887,37.69012067,0.957536432,9.378725109,0.001637542,15.68005783,0.059098051,0.434990496,3.479556723,-3.384837161,2.676057904,-1.907744739,0.187375919,0.273995848,73.39198641,0.022428812,0.00489307,0.586870934,85.54958923,1.01796709,9.727811147,1e-04,1.01796709,0.014542133,0.813476452,0.230919722
-0.568632502,2.210482412,-1.770104801,0.135990029,46.68934601,0.01551112,0.003383906,0.613285077,75.39406163,0.307138158,5.874661571,0.000303808,0.933111273,0.029738027,0.200637927,0.04861334,-0.602174175,0.911137224,-1.444920431,0.708458425,0.304314441,35.56239753,0.024163946,0.005271607,0.557537936,50.78474436,0.475005388,4.369455143,0.001241667,5.89798517,0.050702813,0.116140415,1.374363604
-0.3,0.5,-1.30453959,0.112627872,33.33408341,0.033049903,0.007210167,0.573948883,43.82342025,1.608484269,4.075521375,0.00055774,8.97115495,0.16323726,0.984506113,1.838283714,-4.267126337,1.94450259,-2.04002766,0.496688034,0.021167108,69.88150638,0.032449024,0.007079079,0.47876878,44.59442893,0.985747025,9.20267853,0.00159482,15.72089084,0.197255613,0.389561713,3.24397417
-0.3,4.525828791,-1.450434837,0.057701099,48.67138369,0.02298821,0.005015108,0.588791527,78.30358955,1.41662329,6.149188065,1e-04,1.41662329,0.177361456,0.255004857,1.968801685,-1.828165652,4.787027772,-2.523569964,0.157789871,0.349527051,23.89177328,0.022427565,0.004892798,0.522353199,32.05428472,0.796847747,2.858765892,0.000815999,6.502270682,0.095990592,0.430971068,2.855218809
-2.381272529,4.858025888,-1.163972011,0.157989735,15.58297885,0.021240431,0.004633812,0.614634932,61.25605293,0.544819851,1.827811044,1e-04,0.544819851,0.124889623,0.693672127,3.190224576,-1.488603375,3.863682179,-2.466949957,0.335991694,0.27424152,44.61437311,0.024824956,0.005415812,0.46781562,56.59675599,0.686537507,5.589311015,0.000356191,2.445381421,0.033521401,0.336468056,0.114935082
-0.585206375,2.128595101,-0.224783102,0.092928048,32.25227903,0.02566621,0.00559934,0.648837641,61.97491115,0.28120612,3.933744731,5.55614548779112e-05,0.156242211,0.175884664,0.702848765,0.857552801,-2.736977686,0.5,-1.953196288,0.46856944,0.323223827,42.09867541,0.025303981,0.005520316,0.472972427,58.16199227,0.92779328,5.246188077,0.001203684,11.16769872,0.057334874,0.460673583,3.765803626
-2.99162749,1.096521205,-1.911962997,0.041553363,70.49582992,0.027124042,0.005917381,0.587470211,65.90312768,0.507663162,9.294180547,1e-04,0.507663162,0.194285782,0.599684632,3.829734061,-1.057049826,1.851416595,-1.28001776,0.609228874,0.312008215,72.07195113,0.042380461,0.009245721,0.557064321,75.64603608,0.395762827,9.529706887,1e-04,0.395762827,0.022311672,0.96448316,1.214996794
-1.379505141,2.339330595,-1.619821875,0.329901116,40.44502299,0.022608383,0.004932245,0.574042798,79.55530908,0.55422006,5.0223504,1e-04,0.55422006,0.12668442,0.093381339,1.788658109,-2.227557479,2.017612154,-1.942183703,0.158862564,0.29040861,49.99241814,0.032038423,0.006989502,0.534802987,60.66485861,0.778432239,6.333214532,1e-04,0.778432239,0.060527607,0.052387638,0.079180845
-1.354820515,1.537143146,-1.61327582,0.157521566,40.58474794,0.037886634,0.008265348,0.633195908,58.01622383,0.153778544,5.04121078,0.000377048,0.579818678,0.140454037,0.764301878,2.693532174,-2.285232932,0.5,-2.381093314,0.527110378,0.230583868,42.18631861,0.037439451,0.008167791,0.485508929,46.49102706,1.509399874,5.258089375,1e-04,1.509399874,0.040681895,0.140753739,3.48761679
-2.096860939,2.460589445,-0.661513201,0.307012765,28.52318078,0.023783253,0.005188554,0.612769335,63.02412366,0.6608545,3.449698187,1e-04,0.6608545,0.16395619,0.67463401,0.1804621,-3.529223185,3.865440821,-0.874113577,0.573863816,0.053895526,16.97720326,0.022953724,0.005007584,0.560138287,40.6887403,1.058476303,1.998141296,0.001159224,12.27010808,0.00768344,0.393693268,0.568773976
-3.050467213,6.174176007,-2.259335734,0.103588496,47.41658038,0.030284219,0.006606805,0.641886112,65.2743072,1.118505479,5.975167623,1e-04,1.118505479,0.119788909,0.035607682,0.235760047,-0.3,0.5,-2.760003018,0.914696791,0.194199798,36.43858541,0.022350149,0.004875908,0.455503474,48.61361922,0.788843053,4.485728226,0.000913203,7.203740438,0.0499602,0.059652698,0.473954247
-3.533979957,0.5,-2.006812297,0.30527266,16.29471805,0.038081253,0.008307806,0.591852249,46.47212865,0.1,1.91462722,1e-04,0.1,0.021040567,0.45665884,0.863094079,-4.470799534,4.554148799,-2.105314514,0.814120565,0.103918977,46.40400189,0.028197493,0.006151565,0.563712683,56.09924775,0.703802378,5.835296369,0.000550953,3.877618401,0.196756335,0.037388533,0.198167699
-1.725021773,2.871626024,-1.166232045,0.10720414,78.94862831,0.036100188,0.007875617,0.610896755,43.8801911,0.613280294,10.57010209,3.21304939723775e-05,0.197049988,0.119359923,0.516843924,0.709407281,-0.3,0.5,-2.041600343,0.596733604,0.181048576,35.11347829,0.02471527,0.005391883,0.458334851,71.44278034,0.734607773,4.310033926,0.000323732,2.378161112,0.112818459,0.72504575,1.758015342
-3.257828063,4.290267822,-1.439719863,0.193543692,16.95291116,0.022024157,0.00480479,0.593470941,56.8351748,0.343605553,1.995164266,0.00045198,1.553028672,0.168054033,0.738520731,1.9096204,-1.543724262,4.398131677,-1.414511858,0.902691163,0.276841477,64.65025514,0.035430142,0.00772944,0.53540772,61.78769922,0.380753426,8.430345873,0.000427662,1.628336201,0.107116799,0.435712341,1.426252286
-1.913062368,5.723725732,-0.6664347,0.287999036,74.92440967,0.037648632,0.008213426,0.586532903,70.12437737,0.91390351,9.958752061,0.00052542,4.801830948,0.151591241,0.632248318,3.480944313,-1.368185721,2.357888631,-1.284670618,0.53698631,0.041600391,48.37391722,0.028045509,0.006118408,0.469109263,81.07684088,1.199136933,6.107865539,0.000754787,9.050929081,8.49886615760625e-05,0.267568179,2.597303757
-0.3,1.135919104,-1.152073635,0.038554723,72.16007525,0.026092347,0.005692306,0.518677366,68.50183363,0.844635128,9.542908134,1e-04,0.844635128,0.109743243,0.893172773,2.404034675,-2.176745224,4.143663087,-2.368860222,0.443742872,0.280770312,57.64370341,0.037456652,0.008171543,0.491065647,56.35925644,0.783120184,7.415408803,0.000906763,7.101043493,0.076811245,0.00030634,1.614266656
-4.030631615,5.446195531,-0.510827323,0.197621064,48.62717711,0.032761342,0.007147214,0.535146585,81.78262848,1.132036056,6.14304441,0.001284008,14.53543071,0.182552534,0.889560005,2.555628884,-1.991561326,0.5,-1.205789495,0.067365561,0.308557409,71.12980987,0.02995893,0.00653584,0.529257688,80.84969597,0.1,9.388786313,0.00030895,0.308949967,0.136930482,0.786736532,1.459766768
-2.412034183,3.483290724,-1.761687054,0.071283257,29.17338424,0.027261333,0.005947332,0.606406779,60.98451601,0.745978333,3.533571425,1e-04,0.745978333,0.04037131,0.057428591,1.733196863,-2.434307106,4.986663812,-1.349246559,0.933256513,0.041756049,55.89804909,0.034735173,0.007577825,0.515417359,31.40392845,0.743283555,7.166074906,0.000584707,4.346031381,0.152402162,0.985107645,0.086315222
-2.061682245,4.618848659,-1.150605078,0.119338863,38.9493714,0.022868106,0.004988906,0.572447031,65.64737976,0.875888379,4.821076598,0.00027876,2.441630656,0.051664067,0.990694892,1.126201553,-2.726902601,0.5,-1.320956498,0.967559137,0.227334798,17.03151317,0.022477459,0.004903683,0.491140649,42.05349021,1.015078375,2.004798239,0.000756884,7.682963801,0.107854705,0.524954893,0.111799652
-3.071633414,1.291403074,-1.208295342,0.173433458,55.18051971,0.030045226,0.006554666,0.540015809,55.19216642,1.377554633,7.064002991,0.001491538,20.5467455,0.067718806,0.398164086,2.386403828,-1.218750795,1.559085402,-1.923390204,0.32684626,0.029722963,51.22685705,0.033750449,0.007362998,0.560916613,51.13860497,0.856107805,6.505934838,0.000559486,4.789806799,0.00640564,0.403057505,2.694936409
-1.413943594,0.720843556,-1.508230092,0.311932292,29.5759917,0.024718655,0.005392622,0.556869842,69.76072508,1.865278515,3.585617517,1e-04,1.865278515,0.170533885,0.145985851,0.807640254,-2.285232932,0.5,-2.381093314,0.527110378,0.230583868,42.18631861,0.037439451,0.008167791,0.485508929,46.49102706,1.509399874,5.258089375,1e-04,1.509399874,0.040681895,0.140753739,3.48761679
-1.379492571,1.023924633,-0.914228461,0.271353704,35.97870311,0.026814291,0.005849806,0.59251236,55.55009671,1.417615728,4.42465148,0.000506309,7.177514259,0.062108523,0.066745422,1.816605501,-3.445746542,6.434143031,-1.538335709,0.70534271,0.247407142,32.23555976,0.027962985,0.006100405,0.473675823,63.13475129,0.841134962,3.931558331,7.41661371893021e-05,0.62383731,0.053506636,0.411829715,0.453701048
-1.00024626,1.508856995,-1.640717583,0.262439603,50.83893137,0.034493904,0.00752519,0.474432603,34.35766861,0.732423151,6.451578456,0.00031107,2.278350664,0.122241512,0.856922397,0.493622865,-0.79627082,1.955882844,-1.015074751,0.446729194,0.069158247,80.6509018,0.031015237,0.006766284,0.482668858,44.51641035,0.546405774,10.8308222,0.001267386,6.925072043,0.01996176,0.247426988,1.242712702
-1.943086765,0.5,-2.737362072,0.010806664,15,0.020911588,0.004562072,0.603648745,91.08846015,1.073032507,1.756912576,1e-04,1.073032507,0.076650496,0.647509689,3.282415851,-1.81208286,5.409056652,-2.956030755,0.406087793,0.349164729,37.5602666,0.02424233,0.005288707,0.476400225,63.10021107,0.591148342,4.63514913,0.000350141,2.069851705,0.068069493,0.0661106,0.103458868
-1.871425134,0.754665818,-2.291147801,0.202533096,64.84682429,0.046601693,0.010166625,0.530800486,61.1759758,0.512004756,8.459143874,3.92386906671907e-05,0.200903962,0.132626306,0.625784892,0.690781196,-2.62847049,0.5,-1.618993313,0.264554607,0.244831491,62.3429189,0.035950665,0.007842997,0.566881086,89.51711592,0.606102657,8.093627909,0.000942698,5.713717994,0.113740101,0.234193618,1.204145408
-2.181126277,0.5,-1.416339951,0.258743641,15,0.020384058,0.004446986,0.599410195,51.72028496,1.28988503,1.756912576,0.001050302,13.54769466,0.181002911,0.201478909,1.92334034,-2.571506906,0.5,-0.972680955,0.344443695,0.151133059,29.66732613,0.033747586,0.007362373,0.559282242,73.42230729,1.059609825,3.597436406,1e-04,1.059609825,0.180875334,0.017277941,0.412624113
-2.065347123,3.740977928,-1.758812076,0.343076777,53.47841817,0.027930699,0.006093361,0.551749428,71.9656623,0.1,6.822840229,0.000202969,0.202969248,0.144198332,0.464107512,3.693741686,-2.874953153,2.256060944,-0.905363647,0.616921357,0.238934659,19.25292822,0.028093715,0.006128925,0.512433604,65.81814763,0.505692477,2.278488916,0.000105686,0.534448406,0.147869799,0.720756083,0.040170659
-2.061682245,4.618848659,-1.150605078,0.119338863,38.9493714,0.022868106,0.004988906,0.572447031,65.64737976,0.875888379,4.821076598,0.00027876,2.441630656,0.051664067,0.990694892,1.126201553,-0.3,2.05059034,-0.882092077,0.174485191,0.163442721,76.0365914,0.034727339,0.007576116,0.411366471,62.87522965,0.722792553,10.12700619,0.001523383,11.01090209,0.052051991,0.172349259,3.420936161
-0.61365791,0.565592133,-1.886819852,0.023213588,65.33228651,0.038342348,0.008364767,0.556220284,72.2834581,1.332271226,8.53034066,0.001471362,19.60253661,0.046463311,0.580085532,3.359726038,-1.088448448,2.672666104,-2.006977981,0.996314962,0.122242421,58.3229195,0.039261809,0.008565356,0.547989313,67.82310291,0.1,7.512805992,0.0007379,0.737900102,0.186513964,0.5991233,3.090636514
-1.141073709,0.5,-1.563525878,0.302982087,48.45636745,0.025512213,0.005565744,0.559672033,94.21683482,0.191045157,6.119314825,1e-04,0.191045157,0.038801989,0.435447314,3.852552483,-1.36278216,1.956418263,-0.384884855,0.113666106,0.184120396,51.22495448,0.033655508,0.007342286,0.555849365,50.79982506,0.476833567,6.505668073,5.96623270511823e-05,0.284490002,0.028865433,0.940133545,3.782016349
-2.299217351,2.101220141,-1.486487275,0.205461826,33.5616417,0.028312057,0.006176558,0.591397531,38.43484757,1.159968966,4.105421196,0.000262453,3.044376737,0.070666779,0.656506872,1.357798454,-1.514712847,2.397783184,-2.190245391,0.677323803,0.065601513,37.91746635,0.028295574,0.006172963,0.566601353,52.76289717,0.818302838,4.68286616,1e-04,0.818302838,0.024210109,0.7458577,1.555550621
-2.523542795,5.746336392,-1.973728879,0.136912009,51.17612616,0.037326177,0.008143079,0.56662388,31.18294157,1.342499298,6.498822308,1.09665398400988e-05,0.14722572,0.190624867,0.460528205,3.303479186,-1.679442885,2.611932095,-1.418611808,0.051310517,0.263012467,51.34743104,0.030002069,0.006545251,0.513949133,67.58297324,1.007515833,6.522844382,0.001283005,12.92648337,0.121476778,0.950978487,1.610313485
-2.953127028,5.279811421,-2.090699297,0.294030466,54.10929504,0.033055568,0.007211403,0.511024342,76.36472154,0.677041726,6.912066803,9.53739491658623e-05,0.645721431,0.135467041,0.729645175,2.940782568,-3.206633942,3.992421233,-1.830684054,0.659249978,0.250482376,63.13417812,0.036589506,0.007982367,0.531442052,57.46894489,1.041850937,8.208825833,0.001096798,11.42700267,0.051805195,0.213237555,1.618793871
-3.015171494,0.974219325,-1.220163973,0.057414505,44.93714917,0.02531672,0.005523096,0.565532627,84.05834982,0.404885497,5.633560893,1e-04,0.404885497,0.172812046,0.328883544,3.609039189,-2.636901556,3.025977528,-1.49389617,0.415980176,0.345922815,45.52470394,0.023205201,0.005062447,0.535991804,79.96440324,0.86554678,5.714240741,0.001727109,14.94893851,0.199035145,0.410541364,2.51019162
-3.857996835,4.498887213,-2.274989573,0.230970115,40.19633694,0.035075267,0.00765202,0.550497408,29.43909295,0.936571104,4.988806356,0.001427813,13.37248239,0.147455594,0.317183704,3.990724686,-1.218750795,1.559085402,-1.923390204,0.32684626,0.029722963,51.22685705,0.033750449,0.007362998,0.560916613,51.13860497,0.856107805,6.505934838,0.000559486,4.789806799,0.00640564,0.403057505,2.694936409
-1.821793054,2.048922361,-1.28014881,0.274266696,47.48257489,0.021649588,0.004723074,0.566800683,80.69724567,0.827178767,5.984300977,0.001310866,10.84320165,0.057428244,0.467474941,2.759659051,-3.017685072,2.559521215,-2.026885805,0.032958056,0.344598012,32.31198803,0.026440944,0.005768356,0.597704226,62.77548637,0.992480634,3.941554133,0.000828224,8.219959208,0.002850377,0.670411387,1.045834331
-2.203124885,2.437668687,-2.123530597,0.281584678,47.58962762,0.051228817,0.011176079,0.620692927,22.8482618,1.047868985,5.999121101,1e-04,1.047868985,0.058538082,0.813795966,2.097903621,-1.916828553,1.154492826,-1.925342242,0.83666131,0.317543694,114.1843693,0.055392514,0.012084431,0.445901281,11.70505998,0.849241749,15.87713168,0.001726917,14.66569669,0.183473475,0.60192661,2.195406263
-0.825167912,0.5,-2.163064419,0.066509,15,0.017649082,0.003850324,0.589084603,55.7060914,0.972505225,1.756912576,1e-04,0.972505225,0.124659673,0.301092,1.261834995,-2.380896215,1.9164911,-1.834908086,0.4562088,0.25966422,31.84599942,0.019534978,0.004261751,0.582583767,41.91069062,1.251683682,3.880656136,1e-04,1.251683682,0.036901543,0.640977972,3.718477503
-1.644401527,3.765610039,-0.691367489,0.162557882,34.5861744,0.027471334,0.005993146,0.577221479,69.09448079,0.578522326,4.240369118,1e-04,0.578522326,0.016176335,0.631583536,1.685208533,-3.922854783,4.702181011,-2.9809882,0.084576688,0.034633725,68.89318639,0.040174951,0.008764567,0.433387151,40.48128686,1.166360083,9.055823719,0.000430817,5.0248736,0.055172713,0.121582642,0.044610614
-2.977841858,2.679955998,-3.020241608,0.08584909,47.6147215,0.030131989,0.006573595,0.60583458,81.24512461,0.864752659,6.002595842,0.000937409,8.106269771,0.178135374,0.223079213,2.11557257,-3.190494508,3.389654199,-1.732076843,0.864469138,0.137723546,58.86475236,0.038887412,0.008483678,0.508711025,50.26378855,0.487735522,7.59065656,2.80117868496307e-05,0.136623435,0.137572846,0.110064535,2.520670274
-3.367683261,1.562123022,-1.887579317,0.213109162,87.23208104,0.03573778,0.007796554,0.575231813,63.6226132,1.295910699,11.8504737,1e-04,1.295910699,0.036856017,0.264788351,0.989900971,-2.576082602,4.611356287,-2.098553546,0.441874762,0.243560699,77.83524578,0.030245195,0.006598292,0.477814101,78.69836625,0.442168743,10.40025448,0.000846161,3.741458216,0.173354186,0.827324725,1.725203339
-2.136094467,4.264179188,-1.934148119,0.149666376,38.14047111,0.024433464,0.005330405,0.536034656,49.5158921,0.18843508,4.712689276,1e-04,0.18843508,0.06949041,0.193150802,0.059747383,-1.582559817,2.468358684,-1.015542789,0.03804925,0.032433035,66.92831324,0.039032032,0.008515228,0.47608112,46.4375877,0.705427092,8.765161254,0.000662268,4.671819312,0.010881122,0.809366322,0.14085367
-1.717655346,3.58756873,-2.641944179,0.235533724,74.84868993,0.031735021,0.006923312,0.598257243,48.47946287,1.33012179,9.947316646,1e-04,1.33012179,0.008085955,0.37380186,3.984949544,-2.130495735,1.572032452,-0.261369853,0.45824308,0.061186992,57.93234278,0.027594532,0.006020023,0.563321662,54.82537045,0.351598861,7.456772457,8.36698280053901e-05,0.294182162,0.078805992,0.294651179,2.733020258
